testcase	rpm	encoder_resolution	kp	ki	traj_type	v_max	estimator_name	p_err_max	p_err_max_pct	p_err_mean	p_err_mean_pct	p_err_rms	p_err_rms_pct	v_err_max	v_err_max_pct	v_err_mean	v_err_mean_pct	v_err_rms	v_err_rms_pct	a_err_max	a_err_max_pct	a_err_mean	a_err_mean_pct	a_err_rms	a_err_rms_pct
7855	10	360	37.2759372031494	17.4752840000768	VelocityStep	60	PITrackingLoop(kp=37,ki=17)	1.96541856286827	16.2452325334423	1.6830000032092	5.84346244638241	1.68871829454452	6.72421412197978	20.6286425559512	34.3810709265853	-0.593767819836246	-0.989613033060411	11.0881487466911	18.4802479111518	35645.1770891963	Inf	0.234214741028409	NaN	9006.00970209716	Inf
7856	12	360	37.2759372031494	17.4752840000768	VelocityStep	72	PITrackingLoop(kp=37,ki=17)	2.26215744318207	15.2434602627182	1.92867498330184	5.58947717958813	1.93566384134919	6.44441101392477	21.0028468507887	29.1706206260955	-0.642350097553071	-0.892152913268154	11.0842076029298	15.394732781847	35189.3461010635	Inf	-21.235595304129	NaN	9832.01040282293	Inf
7857	14	360	37.2759372031494	17.4752840000768	VelocityStep	84	PITrackingLoop(kp=37,ki=17)	2.54587057330132	15.0039519878673	2.16839808050604	5.39414964923549	2.176853743808	6.22752125864469	21.0481289729437	25.0572963963616	-0.801837918632536	-0.954568950753018	11.1064366985893	13.2219484507015	34736.5148070074	Inf	-39.334559182532	NaN	10572.6373339881	Inf
7858	16	360	37.2759372031494	17.4752840000768	VelocityStep	96	PITrackingLoop(kp=37,ki=17)	2.82050618747289	14.4548294717939	2.4020287267052	5.23494592333717	2.41201706151933	6.04966070976285	20.3870671327882	21.2365282633211	-0.922491750660602	-0.960928906938127	11.086613886677	11.5485561319552	34309.7808215675	Inf	-9.56718688838482	NaN	11179.209155891	Inf
7859	18	360	37.2759372031494	17.4752840000768	VelocityStep	108	PITrackingLoop(kp=37,ki=17)	3.11299257691658	14.2418181061355	2.64128747496547	5.12119628500501	2.65278067152436	5.92260500814823	20.0726329296893	18.5857712311938	-1.06426963203594	-0.985434844477726	11.1113952647425	10.2883289488356	33870.9124161228	Inf	-28.3564732086554	NaN	11797.6358255714	Inf
7860	20	360	37.2759372031494	17.4752840000768	VelocityStep	120	PITrackingLoop(kp=37,ki=17)	3.37078572260112	13.9378608650875	2.86232324589363	5.00021302137185	2.87542812142635	5.78918163934791	20.2648443412282	16.8873702843569	-1.18552932385605	-0.987941103213376	11.0950208704061	9.24585072533842	33427.3508154269	Inf	0.480474058980423	NaN	12311.8983920828	Inf
7861	22	360	37.2759372031494	17.4752840000768	VelocityStep	132	PITrackingLoop(kp=37,ki=17)	3.6686905634037	13.7378714629273	3.11669781939454	4.95145284121267	3.1311965485461	5.7348423467921	20.3406888864002	15.4096127927274	-1.27766426384713	-0.96792747261146	11.1043524970485	8.41238825533974	32958.6291688244	Inf	-19.2918728092112	NaN	12841.2135308781	Inf
7862	24	360	37.2759372031494	17.4752840000768	VelocityStep	144	PITrackingLoop(kp=37,ki=17)	3.96580569972259	13.7016504274551	3.35504433694386	4.8892407307246	3.37102207950762	5.66870216948189	21.8607776877051	15.1810956164619	-1.38375165595383	-0.960938649967938	11.0924634745397	7.70309963509701	32450.4778727001	Inf	-39.4738637513341	NaN	13332.4676234071	Inf
7863	26	360	37.2759372031494	17.4752840000768	VelocityStep	156	PITrackingLoop(kp=37,ki=17)	4.25424777786376	13.5048624501701	3.59209758042953	4.83397224523746	3.60963284846862	5.60519480237507	20.5541619781842	13.1757448578104	-1.5390950950311	-0.986599419891729	11.111768460279	7.12292850017887	32048.4185285027	Inf	-8.37201834460275	NaN	13744.8576772042	Inf
7864	28	360	37.2759372031494	17.4752840000768	VelocityStep	168	PITrackingLoop(kp=37,ki=17)	4.53636964652081	13.399135927787	3.83175554163235	4.7911714273795	3.85097289577414	5.5600718877542	22.3128339150481	13.2814487589572	-1.5986511127022	-0.951578043275117	11.090883296673	6.60171624801964	31531.2450910522	Inf	-30.3507869728443	NaN	14173.0482929614	Inf
7865	30	360	37.2759372031494	17.4752840000768	VelocityStep	180	PITrackingLoop(kp=37,ki=17)	4.80079822959478	13.2645234334453	4.06184583292218	4.74174884238582	4.08258315391575	5.5029965574293	20.5794206921807	11.4330114956559	-1.77736426307796	-0.987424590598866	11.1286224020295	6.18256800112748	31148.5453966188	Inf	0.725940282525389	NaN	14534.2099280239	Inf
7866	32	360	37.2759372031494	17.4752840000768	VelocityStep	192	PITrackingLoop(kp=37,ki=17)	5.10886726625579	13.1890727389318	4.30298394066451	4.71068798362062	4.3251943284017	5.46903706355007	20.4885756111966	10.6711331308316	-1.89436743760204	-0.986649707084394	11.143192537711	5.80374611339113	30697.0879930089	Inf	-18.0743406059059	NaN	14910.0546561142	Inf
7867	34	360	37.2759372031494	17.4752840000768	VelocityStep	204	PITrackingLoop(kp=37,ki=17)	5.42054185839298	13.21954408934	4.54243964202631	4.68123706610173	4.56614860872348	5.43554507331571	21.8083465202895	10.6903659413184	-2.04344778470286	-1.00169009054062	11.1640823240812	5.47258937454961	30196.8601533036	Inf	-36.5789418059898	NaN	15261.490843124	Inf
7868	36	360	37.2759372031494	17.4752840000768	VelocityStep	216	PITrackingLoop(kp=37,ki=17)	5.6969389435442	13.1117655147388	4.77840109509796	4.65266414594089	4.80370608905324	5.40499171980358	21.2008180367895	9.81519353555067	-2.15639539215699	-0.998331200072678	11.1714152959776	5.17195152591557	29768.1358699364	Inf	-8.06881639368343	NaN	15557.5547378939	Inf
7869	38	360	37.2759372031494	17.4752840000768	VelocityStep	228	PITrackingLoop(kp=37,ki=17)	5.97010327985741	13.0271957751973	5.01780486754869	4.62939071193234	5.04461835409114	5.3784929316693	21.2362951066917	9.31416452047883	-2.2552336837047	-0.989137580572235	11.1931918542485	4.90929467291599	29316.1143213681	Inf	-27.5773719212227	NaN	15866.8057482181	Inf
7870	40	360	37.2759372031494	17.4752840000768	VelocityStep	240	PITrackingLoop(kp=37,ki=17)	6.23158890191631	12.8973538782311	5.23864526017816	4.59335615750815	5.26716967640023	5.33882121871369	20.7427692092677	8.64282050386156	-2.36910301882946	-0.987126257845609	11.1893643540769	4.66223514753205	28891.5996328483	Inf	0.971742540792225	NaN	16127.2918612023	Inf
7871	42	360	37.2759372031494	17.4752840000768	VelocityStep	252	PITrackingLoop(kp=37,ki=17)	6.54183938576274	12.8992136528082	5.4977490968907	4.59257718313617	5.52801908301372	5.34106935155322	24.0749054489731	9.55353390832267	-2.35229363312246	-0.933449854413675	11.1038780166921	4.40630080027464	28307.2073893736	Inf	25.3538728636762	NaN	16371.8051730888	Inf
7872	44	360	37.2759372031494	17.4752840000768	VelocityStep	264	PITrackingLoop(kp=37,ki=17)	6.83306030681614	12.8770170111867	5.72889731576016	4.56774566984558	5.76038700626915	5.31064174462896	21.9722002968881	8.32280314276065	-2.61826699063454	-0.991767799482781	11.2471322940975	4.26027738412783	27934.7538335533	Inf	-36.9948761898037	NaN	16651.1444139861	Inf
7873	46	360	37.2759372031494	17.4752840000768	VelocityStep	276	PITrackingLoop(kp=37,ki=17)	7.13836528422456	12.8665090067576	5.97039816610755	4.55373617319584	6.00326943406074	5.29534486995156	22.0851973573647	8.00188310049447	-2.74980959264745	-0.996307823422988	11.2674715493044	4.08241722800885	27481.8197116284	Inf	-7.76051315095531	NaN	16862.7324194423	Inf
7874	48	360	37.2759372031494	17.4752840000768	VelocityStep	288	PITrackingLoop(kp=37,ki=17)	7.40867389266776	12.7982896155814	6.20541617805033	4.53635563018453	6.23982590408265	5.27536339536498	22.5612181064441	7.83375628695977	-2.82563700497759	-0.981123960061663	11.2796848041764	3.91655722367236	27010.8653452772	Inf	-28.1658839601467	NaN	17082.7796489475	Inf
7875	50	360	37.2759372031494	17.4752840000768	VelocityStep	300	PITrackingLoop(kp=37,ki=17)	7.64483494471657	12.6688875693187	6.40156354562771	4.49531487936844	6.4379820274167	5.23124060783762	21.3752773970702	7.12509246569008	-2.96067698645027	-0.986892328816758	11.2866471485261	3.76221571617537	26645.7902800914	Inf	1.21346738969863	NaN	17266.3077902933	Inf
9101	2	360	37.2759372031494	19.1791026167249	VelocityStep	12	PITrackingLoop(kp=37,ki=19)	1.00624917704073	33.6763446131437	0.736191890948711	12.5302206051987	0.744593676188957	14.268790968644	26.9345955523981	224.454962936651	0.277026411870855	2.30855343225713	10.2649919430288	85.5415995252398	37223.0943252629	Inf	-34.5802965744696	NaN	4199.96620994804	Inf
9102	4	360	37.2759372031494	19.1791026167249	VelocityStep	24	PITrackingLoop(kp=37,ki=19)	1.1976657908854	23.9917025417749	0.965614320984157	8.31631333150974	0.969248495273015	9.52217783531502	23.1921558153628	96.6339825640116	-0.163959870017231	-0.683166125071794	10.970530510913	45.7105437954707	36912.8578138805	Inf	-42.0370509357123	NaN	5915.39436770071	Inf
9103	6	360	37.2759372031494	19.1791026167249	VelocityStep	36	PITrackingLoop(kp=37,ki=19)	1.43786030829646	18.6109681976783	1.19819539724835	6.90855160423708	1.20203667714489	7.92419853522338	21.8832185386028	60.7867181627854	-0.290737090628806	-0.80760302952446	11.0005324145287	30.5570344848019	36511.1404070577	Inf	-12.3565237711134	NaN	7086.20952951232	Inf
9104	8	360	37.2759372031494	19.1791026167249	VelocityStep	48	PITrackingLoop(kp=37,ki=19)	1.70275131876586	17.054800869049	1.42835097034672	6.2043391796987	1.43353071148016	7.14941406979928	21.3356946925756	44.4493639428659	-0.420067058308452	-0.875139704809275	11.0933407862785	23.1111266380803	36080.8543792605	Inf	-31.9552643650967	NaN	8165.48521000604	Inf
9105	10	360	37.2759372031494	19.1791026167249	VelocityStep	60	PITrackingLoop(kp=37,ki=19)	1.95458074582657	16.1634789314983	1.65318401853916	5.75909198542237	1.65985448846148	6.64960045819266	20.688990751734	34.48165125289	-0.637040695513308	-1.06173449252218	11.0908611998942	18.4847686664904	35645.2245018817	Inf	0.284244490755918	NaN	9006.0267518331	Inf
9106	12	360	37.2759372031494	19.1791026167249	VelocityStep	72	PITrackingLoop(kp=37,ki=19)	2.2496696390443	15.1609269411807	1.89283163722558	5.50490367210713	1.90101170689679	6.36969126367191	21.0759725548433	29.2721841039491	-0.694172602672607	-0.964128614823066	11.0875104575203	15.3993200798893	35189.3952180618	Inf	-21.1729011753101	NaN	9832.02581885419	Inf
9107	14	360	37.2759372031494	19.1791026167249	VelocityStep	84	PITrackingLoop(kp=37,ki=19)	2.53175762954004	14.920778109029	2.12652258139032	5.30941985137842	2.13642885366592	6.1527037151281	21.1338350348864	25.1593274224838	-0.862233609246457	-1.02646858243626	11.1112458919234	13.2276736808612	34736.5266039282	Inf	-39.2634928172835	NaN	10572.6500086156	Inf
9108	16	360	37.2759372031494	19.1791026167249	VelocityStep	96	PITrackingLoop(kp=37,ki=19)	2.80368574317144	14.3714403086549	2.35411646868781	5.15008959976498	2.36582696934516	5.97475550524463	20.4855830950476	21.3391490573413	-0.991490547452398	-1.03280265359625	11.092773051909	11.5549719290719	34309.726326513	Inf	-9.48567945301577	NaN	11179.2201867091	Inf
9109	18	360	37.2759372031494	19.1791026167249	VelocityStep	108	PITrackingLoop(kp=37,ki=19)	3.09458531676158	14.1580960994766	2.58734238646401	5.03624756552611	2.60082304205735	5.84763590027341	20.1837830955049	18.6886880513934	-1.1418469833994	-1.05726572536982	11.1193131794125	10.2956603513079	33870.8013621275	Inf	-28.2654789271038	NaN	11797.6453559152	Inf
9110	20	360	37.2759372031494	19.1791026167249	VelocityStep	120	PITrackingLoop(kp=37,ki=19)	3.34960605478841	13.8538231851158	2.80233341153925	4.91516927730278	2.81771153147156	5.71417754906647	20.3533899378364	16.9611582815304	-1.27166020359983	-1.05971683633319	11.1048962801844	9.25408023348703	33427.1917877066	Inf	0.580332544863256	NaN	12311.9060745826	Inf
9111	22	360	37.2759372031494	19.1791026167249	VelocityStep	132	PITrackingLoop(kp=37,ki=19)	3.6459287979195	13.6537013499689	3.05068607251056	4.86636950385432	3.06770875153576	5.65981574322022	20.4766962468517	15.5126486718574	-1.3723846137598	-1.03968531345439	11.1158538447991	8.42110139757508	32958.4750947597	Inf	-19.1801778129632	NaN	12841.2207092844	Inf
9112	24	360	37.2759372031494	19.1791026167249	VelocityStep	144	PITrackingLoop(kp=37,ki=19)	3.94137907682585	13.6172577281158	3.28300069684045	4.80410890734517	3.30176700479008	5.59369700330656	22.0084646230882	15.2836559882557	-1.48698616067403	-1.03262927824586	11.1064306069912	7.71279903263281	32450.4007458078	Inf	-39.3534947883171	NaN	13332.4733662639	Inf
9113	26	360	37.2759372031494	19.1791026167249	VelocityStep	156	PITrackingLoop(kp=37,ki=19)	4.22692812635335	13.4204011490974	3.51401936242002	4.74879621617806	3.5346204567281	5.5301384715855	20.7150294120873	13.2788650077483	-1.65096713702857	-1.058312267326	11.1282270192016	7.13347885846258	32048.225321711	Inf	-8.24165654882726	NaN	13744.8628370868	Inf
9114	28	360	37.2759372031494	19.1791026167249	VelocityStep	168	PITrackingLoop(kp=37,ki=19)	4.5076014766903	13.3144779164702	3.74764597035948	4.70596157327014	3.77021157034623	5.48503409480121	22.4851690780298	13.384029213113	-1.71902695454581	-1.02323033008679	11.1095815161641	6.61284614057387	31531.1295700373	Inf	-30.209893802853	NaN	14173.0527215917	Inf
9115	30	360	37.2759372031494	19.1791026167249	VelocityStep	180	PITrackingLoop(kp=37,ki=19)	4.76936324288854	13.1797950579855	3.97169686186321	4.65649928167119	3.99606147782833	5.42790954810872	20.7379011379782	11.5210561877656	-1.90636998454438	-1.05909443585799	11.1504674464673	6.19470413692629	31148.2756573431	Inf	0.875632944496319	NaN	14534.2133599565	Inf
9116	32	360	37.2759372031494	19.1791026167249	VelocityStep	192	PITrackingLoop(kp=37,ki=19)	5.07552001683612	13.1042762664456	4.20680375380633	4.62541354906324	4.23290806139831	5.39394907054188	20.6869755181991	10.7744664157287	-2.03195640707399	-1.05831062868437	11.1678874645537	5.81660805445505	30696.7986596141	Inf	-17.913865958105	NaN	14910.0578880884	Inf
9117	34	360	37.2759372031494	19.1791026167249	VelocityStep	204	PITrackingLoop(kp=37,ki=19)	5.38574340052728	13.1346780814732	4.4402277788363	4.59593975508441	4.46809896474608	5.3604366189713	22.017843861956	10.7930607166451	-2.18960912107841	-1.0733378044502	11.1929646769155	5.48674739064484	30196.6453125172	Inf	-36.4096245075808	NaN	15261.4933117203	Inf
9118	36	360	37.2759372031494	19.1791026167249	VelocityStep	216	PITrackingLoop(kp=37,ki=19)	5.65958988722763	13.0268116536866	4.67015437353056	4.56734377082355	4.699904536521	5.32989163133143	21.4235144335997	9.91829371925912	-2.31112392483847	-1.06996478001781	11.2032939267631	5.18671015127921	29767.8469502835	Inf	-7.8901384558699	NaN	15557.5569536378	Inf
9119	38	360	37.2759372031494	19.1791026167249	VelocityStep	228	PITrackingLoop(kp=37,ki=19)	5.93114015647836	12.942175430912	4.90352572277891	4.54405143860161	4.9350549008667	5.30337510177801	21.4714829652982	9.41731709004306	-2.41853697160571	-1.06076182965163	11.2280992471821	4.9246049329746	29315.7857590627	Inf	-27.3872964914791	NaN	15866.8075388092	Inf
9120	40	360	37.2759372031494	19.1791026167249	VelocityStep	240	PITrackingLoop(kp=37,ki=19)	6.18871536956416	12.8122347284138	5.11832086364407	4.50798835508856	5.15186134031206	5.26369788377747	20.9210817700066	8.71711740416941	-2.54096470635222	-1.05873529431342	11.2278519426718	4.67827164277993	28891.1617952205	Inf	1.17125858575563	NaN	16127.2931161468	Inf
9121	42	360	37.2759372031494	19.1791026167249	VelocityStep	252	PITrackingLoop(kp=37,ki=19)	6.49842241768555	12.8140334815199	5.37140722819004	4.50720926793353	5.40697190931512	5.26599228844839	24.3321969157489	9.65563369672576	-2.53265608129409	-1.00502225448178	11.1453959052912	4.42277615289334	28306.9306657167	Inf	25.5657065063963	NaN	16371.8062926613	Inf
9122	44	360	37.2759372031494	19.1791026167249	VelocityStep	264	PITrackingLoop(kp=37,ki=19)	6.78786344945657	12.7918427737385	5.59651705245274	4.48235797359115	5.63355536989972	5.23551646718501	22.2441448935856	8.42581245969151	-2.80728820387988	-1.06336674389389	11.2940641227141	4.27805459193715	27934.4104838485	Inf	-36.7750586955271	NaN	16651.1450363438	Inf
9123	46	360	37.2759372031494	19.1791026167249	VelocityStep	276	PITrackingLoop(kp=37,ki=19)	7.09079770185426	12.7813009841443	5.83198799910514	4.46833785293197	5.87066649313791	5.220221828485	22.3699604148464	8.10505812132118	-2.94740086506337	-1.06789886415339	11.3188995246427	4.10105055240677	27481.3368228239	Inf	-7.53234965499083	NaN	16862.7332536656	Inf
9124	48	360	37.2759372031494	19.1791026167249	VelocityStep	288	PITrackingLoop(kp=37,ki=19)	7.35932134597401	12.7130343870474	6.06097061727233	4.45094328688228	6.10146401821808	5.2002242977741	22.85764264094	7.9366814725486	-3.03180092313901	-1.05270865386771	11.3346642835355	3.93564732067206	27010.5024793681	Inf	-27.9251323596321	NaN	17082.7802622751	Inf
9125	50	360	37.2759372031494	19.1791026167249	VelocityStep	300	PITrackingLoop(kp=37,ki=19)	7.59237502995838	12.5835001612597	6.25105522901662	4.40986965053444	6.29390270596036	5.15611172126689	21.6929285683475	7.23097618944917	-3.17538337578191	-1.05846112526064	11.3462982028755	3.7820994009585	26645.1913485232	Inf	1.46277209065011	NaN	17266.3081418687	Inf
976	2	360	390.693993705462	10	VelocityStep	12	PITrackingLoop(kp=391,ki=10)	0.995804268539288	33.061223910654	0.527868006699983	8.85124537091298	0.59443446419528	11.089876893562	378.698990361802	3155.82491968169	0.260900266367373	2.17416888639478	57.6021651455463	480.018042879552	390698.993705928	Inf	-488.373723546088	NaN	48217.7747260506	Inf
977	4	360	390.693993705462	10	VelocityStep	24	PITrackingLoop(kp=391,ki=10)	0.991738607078873	19.8665586353941	0.536646219627719	4.48353501765486	0.597464384598391	5.57225471003081	366.698987014717	1527.91244589465	-0.239906766224802	-0.999611525936674	80.5974170021983	335.822570842493	390698.99370644	Inf	-488.37370288808	NaN	68529.0294490677	Inf
978	6	360	390.693993705462	10	VelocityStep	36	PITrackingLoop(kp=391,ki=10)	0.995217353442904	12.4066897311804	0.554716891843201	3.08508603772951	0.607382972829705	3.73838766275111	354.698981977769	985.274949938248	0.511373080705858	1.4204807797385	95.3374080112134	264.826133364482	390698.994053455	Inf	-477.453798717005	NaN	82646.5528478102	Inf
979	8	360	390.693993705462	10	VelocityStep	48	PITrackingLoop(kp=391,ki=10)	0.991346696070508	9.84987848573001	0.572254291591363	2.40059602213632	0.618520548066849	2.89629465473442	342.699009382668	713.956269547225	0.00856153583995116	0.0178365329998992	108.04133843938	225.086121748709	390698.960837896	Inf	-488.417672614113	NaN	95925.2155145321	Inf
980	10	360	390.693993705462	10	VelocityStep	60	PITrackingLoop(kp=391,ki=10)	0.979152975480426	7.40137445266963	0.58127667887817	1.93931163727846	0.621958409138032	2.2954149185678	330.700623922158	551.16770653693	-0.00387225278417247	-0.00645375464028831	117.527126757974	195.878544596623	390698.297965935	Inf	9.91199267446063e-05	NaN	106686.893042383	Inf
981	12	360	390.693993705462	10	VelocityStep	72	PITrackingLoop(kp=391,ki=10)	0.995985879718255	6.5110057859251	0.60910379992083	1.70054686472723	0.64361785505684	2.00033844692975	318.700182726425	442.639142675591	0.259042084932986	0.359780673518036	125.388320454017	174.150445075023	390727.135016162	Inf	-477.444780930952	NaN	117080.123385476	Inf
982	14	360	390.693993705462	10	VelocityStep	84	PITrackingLoop(kp=391,ki=10)	0.995886326865886	5.69816306534171	0.629140895062418	1.50551505899082	0.658785338673637	1.75574271677948	306.663791088962	365.075941772574	-0.243306507669608	-0.28965060436858	131.895035913851	157.017899897442	390858.57532888	Inf	-488.923072763615	NaN	126819.411142757	Inf
983	16	360	390.693993705462	10	VelocityStep	96	PITrackingLoop(kp=391,ki=10)	0.989893744961861	4.84014261505603	0.642340691239881	1.34403889514939	0.667773607368431	1.5518893123274	294.59007717797	306.864663727052	0.357411293899562	0.372303431145377	136.391905546703	142.074901611149	390978.961283411	Inf	-267.261813460765	NaN	135061.007254546	Inf
984	18	360	390.693993705462	10	VelocityStep	108	PITrackingLoop(kp=391,ki=10)	0.993354703352573	4.20190057030937	0.662241128375665	1.23315730782757	0.683757227192214	1.41544937377792	282.430622721261	261.50983585302	0.00617185558422179	0.00571468109649985	140.237518510402	129.849554176298	391035.218009087	Inf	-476.76705589252	NaN	143532.126691662	Inf
985	20	360	390.693993705462	10	VelocityStep	120	PITrackingLoop(kp=391,ki=10)	0.994563161410063	3.83425479493567	0.663771173336727	1.11141703860125	0.682378204809617	1.26870267628169	270.151356818558	225.126130682132	-0.00774368173881751	-0.00645306811568135	142.501037954475	118.750864962062	391034.681616759	Inf	0.000198218768664447	NaN	150844.793453744	Inf
986	22	360	390.693993705462	10	VelocityStep	132	PITrackingLoop(kp=391,ki=10)	0.991193605161349	3.50191101482125	0.699133154576756	1.06586902601858	0.714480688525934	1.21213836110071	257.863719222985	195.351302441656	0.204048177769103	0.154581952855382	144.030007961217	109.113642394861	390652.768194732	Inf	-386.744829569965	NaN	158064.834558353	Inf
987	24	360	390.693993705462	10	VelocityStep	144	PITrackingLoop(kp=391,ki=10)	0.989759902507544	3.24775163122295	0.719133660760562	1.00477755291449	0.732123538343297	1.14071391160192	247.771853598536	172.063787221205	-0.248990801022603	-0.172910278487919	144.582498393452	100.40451277323	388809.546060903	Inf	-478.83856650211	NaN	164879.10593504	Inf
988	26	360	390.693993705462	10	VelocityStep	156	PITrackingLoop(kp=391,ki=10)	0.989926398158012	3.05132037351231	0.735096830862454	0.947305829293289	0.746179197720455	1.06867990851449	235.771958375304	151.1358707534	0.131845525501456	0.0845163625009334	144.30880644209	92.5056451551857	388809.546503396	Inf	-97.7423099779537	NaN	170285.906261855	Inf
989	28	360	390.693993705462	10	VelocityStep	168	PITrackingLoop(kp=391,ki=10)	0.998631940634326	2.75966002815786	0.757275500750326	0.907791184305418	0.766735214706441	1.02546646354741	231.326814430232	137.694532398948	-0.047703803932628	-0.0283951213884688	143.53318520896	85.4364197672383	383201.801697771	Inf	-398.921200870075	NaN	175836.641669612	Inf
990	30	360	390.693993705462	10	VelocityStep	180	PITrackingLoop(kp=391,ki=10)	0.99863190944312	2.5809856648698	0.76626695907075	0.856680676519897	0.774553332572146	0.963204041930742	219.327597112854	121.848665062697	-0.0116151437463554	-0.00645285763686431	142.719840958673	79.2888005325959	383201.80179021	Inf	0.000297318456578068	NaN	179891.523567838	Inf
991	32	360	390.693993705462	10	VelocityStep	192	PITrackingLoop(kp=391,ki=10)	0.991094332256246	2.50412071974546	0.787978182361496	0.826353498587645	0.79521486709254	0.928636402591384	207.327605194314	107.983127705372	0.101506692024303	0.0528680687626577	141.086319617764	73.482458134252	383201.854904157	Inf	-279.23035168458	NaN	184241.868382698	Inf
992	34	360	390.693993705462	10	VelocityStep	204	PITrackingLoop(kp=391,ki=10)	1.01376274661135	2.01862116344707	0.807908328602234	0.795012677373892	0.814332435124996	0.888384509824263	216.608293725325	106.180536139865	-0.288907800836993	-0.141621470998525	139.380862167584	68.3239520429333	369322.882730201	Inf	-425.954834764132	NaN	188007.748163433	Inf
993	36	360	390.693993705462	10	VelocityStep	216	PITrackingLoop(kp=391,ki=10)	1.0111597362619	2.10577898851222	0.824401011695501	0.767682192430688	0.830052130718577	0.859378250552542	204.608530819892	94.7261716758759	-0.253368413430519	-0.117300191403017	138.606237903474	64.1695545849416	369322.88164736	Inf	-26.7903663152652	NaN	190430.131517737	Inf
994	38	360	390.693993705462	10	VelocityStep	228	PITrackingLoop(kp=391,ki=10)	1.0262304229835	2.11824648118352	0.844862989996002	0.745848724706542	0.850054653489033	0.835109232395907	198.463118647224	87.0452274768525	-0.140887905025818	-0.0617929408007971	137.016639866727	60.0950174854066	369342.521812924	Inf	-305.69000247267	NaN	193141.017771656	Inf
995	40	360	390.693993705462	10	VelocityStep	240	PITrackingLoop(kp=391,ki=10)	1.03859606216928	2.03982631970345	0.84626129262832	0.710019312793475	0.851342653634661	0.795230889594995	210.462321073192	87.6926337804965	-0.0154865685823085	-0.00645273690929544	134.093632299441	55.8723467914337	369342.207911941	Inf	0.00039641719089559	NaN	195453.495042342	Inf
996	42	360	390.693993705462	10	VelocityStep	252	PITrackingLoop(kp=391,ki=10)	1.07354170626824	1.91799818268654	0.88844189864939	0.71097261178392	0.893345039225235	0.799133307870046	218.490726506912	86.7026692487748	0.412211948030866	0.16357616985352	131.111528306601	52.0283842486511	340532.777580618	Inf	303.469897606662	NaN	197549.895384452	Inf
997	44	360	390.693993705462	10	VelocityStep	264	PITrackingLoop(kp=391,ki=10)	1.07643498564195	1.87437262969865	0.89787327083485	0.684399158250109	0.902106827046454	0.765065328324142	206.490966130043	78.2162750492586	-0.25421238982641	-0.0962925719039432	132.199146649411	50.0754343368982	340532.778031182	Inf	-486.177334891218	NaN	199150.718768193	Inf
998	46	360	390.693993705462	10	VelocityStep	276	PITrackingLoop(kp=391,ki=10)	1.09360092267919	1.81639648399972	0.919371586958031	0.669671608575181	0.923185063488509	0.7476489963089	196.369072770594	71.1482147719544	-0.229888410748817	-0.0832929024452233	132.089597653211	47.858549874352	340532.770294561	Inf	-62.6478136219923	NaN	200154.577591276	Inf
999	48	360	390.693993705462	10	VelocityStep	288	PITrackingLoop(kp=391,ki=10)	1.09891876730551	1.71365745974054	0.936078851603244	0.653727774364204	0.939722973387988	0.72999370272645	206.738531308229	71.7842122598018	-0.108853217609889	-0.037796256114545	131.101542729889	45.5213690034337	338789.609781584	Inf	-359.286053837811	NaN	201397.66198687	Inf
1000	50	360	390.693993705462	10	VelocityStep	300	PITrackingLoop(kp=391,ki=10)	1.12061110127609	1.77031769553885	0.912504741483936	0.612846365253375	0.916337909336029	0.686237956383667	218.766546461663	72.9221821538878	-0.0193579707725667	-0.00645265692418803	129.217000559724	43.0723335199081	338809.439121502	Inf	0.000495515331858769	NaN	201934.044692855	Inf
2226	2	360	390.693993705462	10.9749876549306	VelocityStep	12	PITrackingLoop(kp=391,ki=11)	0.995785271104398	33.0607990811792	0.527826198197044	8.85067375361194	0.59439787696765	11.0894444880796	378.699477173013	3155.82897644177	0.260830043153764	2.17358369294803	57.6023496062145	480.019580051787	390699.481199905	Inf	-488.374329145651	NaN	48217.813986057	Inf
2227	4	360	390.693993705462	10.9749876549306	VelocityStep	24	PITrackingLoop(kp=391,ki=11)	0.991713191940517	19.8660495180392	0.53655939558468	4.48293632813393	0.597386727379198	5.5717838059734	366.699473142209	1527.91447142587	-0.240054415155428	-1.00022672981428	80.5976694411587	335.823622671494	390699.481200581	Inf	-488.37430429819	NaN	68529.0839057636	Inf
2228	6	360	390.693993705462	10.9749876549306	VelocityStep	36	PITrackingLoop(kp=391,ki=11)	0.995141420552072	12.40613342523	0.554585099554449	3.08447852452416	0.607262731784261	3.73789218881163	354.69946708116	985.276297447665	0.511155527687646	1.41987646579901	95.3376930213644	264.826925059346	390699.481547777	Inf	-477.453756488636	NaN	82646.6180613324	Inf
2229	8	360	390.693993705462	10.9749876549306	VelocityStep	48	PITrackingLoop(kp=391,ki=11)	0.991283193995931	9.84930572663255	0.572077540311135	2.39998431394342	0.618357398203599	2.89579173951781	342.699493129794	713.957277353738	0.00826701851456292	0.0172229552386716	108.041645461121	225.086761377336	390699.448328235	Inf	-488.418269953887	NaN	95925.2908397012	Inf
2230	10	360	390.693993705462	10.9749876549306	VelocityStep	60	PITrackingLoop(kp=391,ki=11)	0.979070431645088	7.40078625996536	0.581054914135985	1.93869708624335	0.62175100998785	2.29489830310804	330.701106581941	551.168510969903	-0.0042435897570661	-0.00707264959511036	117.52744188738	195.8790698123	390698.785651462	Inf	0.000119216954044532	NaN	106686.975796028	Inf
